,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
9680,Tamil Nadu,THIRUVARUR,2002,Whole Year,Sweet potato,2.0,27.0
9681,Tamil Nadu,THIRUVARUR,2002,Whole Year,Tapioca,24.0,758.0
9682,Tamil Nadu,THIRUVARUR,2002,Whole Year,Tomato,1.0,12.0
9683,Tamil Nadu,THIRUVARUR,2002,Whole Year,Turmeric,6.0,22.0
9684,Tamil Nadu,THIRUVARUR,2002,Whole Year,Yam,3.0,0.0
9685,Tamil Nadu,THIRUVARUR,2003,Kharif,Arhar/Tur,26.0,16.0
9686,Tamil Nadu,THIRUVARUR,2003,Kharif,Castor seed,2.0,1.0
9687,Tamil Nadu,THIRUVARUR,2003,Kharif,Cotton(lint),1785.0,5152.0
9688,Tamil Nadu,THIRUVARUR,2003,Kharif,Groundnut,1325.0,3130.0
9689,Tamil Nadu,THIRUVARUR,2003,Kharif,Maize,56.0,164.0
9690,Tamil Nadu,THIRUVARUR,2003,Kharif,Moong(Green Gram),10391.0,3088.0
9691,Tamil Nadu,THIRUVARUR,2003,Kharif,Other Kharif pulses,19.0,7.0
9692,Tamil Nadu,THIRUVARUR,2003,Kharif,Ragi,9.0,21.0
9693,Tamil Nadu,THIRUVARUR,2003,Kharif,Rice,121437.0,169428.0
9694,Tamil Nadu,THIRUVARUR,2003,Kharif,Sesamum,2694.0,1297.0
9695,Tamil Nadu,THIRUVARUR,2003,Kharif,Small millets,3846.0,841.0
9696,Tamil Nadu,THIRUVARUR,2003,Kharif,Sunflower,26.0,34.0
9697,Tamil Nadu,THIRUVARUR,2003,Kharif,Urad,15975.0,5205.0
9698,Tamil Nadu,THIRUVARUR,2003,Whole Year,Arecanut,5.0,841.0
9699,Tamil Nadu,THIRUVARUR,2003,Whole Year,Ash Gourd,4.0,0.0
9700,Tamil Nadu,THIRUVARUR,2003,Whole Year,Banana,328.0,11603.0
9701,Tamil Nadu,THIRUVARUR,2003,Whole Year,Ber,2.0,0.0
9702,Tamil Nadu,THIRUVARUR,2003,Whole Year,Bhindi,29.0,203.0
9703,Tamil Nadu,THIRUVARUR,2003,Whole Year,Bitter Gourd,6.0,0.0
9704,Tamil Nadu,THIRUVARUR,2003,Whole Year,Bottle Gourd,5.0,0.0
9705,Tamil Nadu,THIRUVARUR,2003,Whole Year,Brinjal,69.0,771.0
9706,Tamil Nadu,THIRUVARUR,2003,Whole Year,Cashewnut,20.0,7.0
9707,Tamil Nadu,THIRUVARUR,2003,Whole Year,Citrus Fruit,29.0,30.0
9708,Tamil Nadu,THIRUVARUR,2003,Whole Year,Coconut,4918.0,80800.0
9709,Tamil Nadu,THIRUVARUR,2003,Whole Year,Coriander,3.0,1.0
9710,Tamil Nadu,THIRUVARUR,2003,Whole Year,Cucumber,12.0,0.0
9711,Tamil Nadu,THIRUVARUR,2003,Whole Year,Drum Stick,9.0,0.0
9712,Tamil Nadu,THIRUVARUR,2003,Whole Year,Dry chillies,32.0,17.0
9713,Tamil Nadu,THIRUVARUR,2003,Whole Year,Jack Fruit,19.0,184.0
9714,Tamil Nadu,THIRUVARUR,2003,Whole Year,Lab-Lab,5.0,0.0
9715,Tamil Nadu,THIRUVARUR,2003,Whole Year,Mango,222.0,922.0
9716,Tamil Nadu,THIRUVARUR,2003,Whole Year,Onion,1.0,9.0
9717,Tamil Nadu,THIRUVARUR,2003,Whole Year,Other Citrus Fruit,17.0,0.0
9718,Tamil Nadu,THIRUVARUR,2003,Whole Year,Other Vegetables,45.0,0.0
9719,Tamil Nadu,THIRUVARUR,2003,Whole Year,Papaya,2.0,0.0
9720,Tamil Nadu,THIRUVARUR,2003,Whole Year,Pome Fruit,8.0,56.0
9721,Tamil Nadu,THIRUVARUR,2003,Whole Year,Pome Granet,1.0,0.0
9722,Tamil Nadu,THIRUVARUR,2003,Whole Year,Pump Kin,2.0,0.0
9723,Tamil Nadu,THIRUVARUR,2003,Whole Year,Redish,5.0,0.0
9724,Tamil Nadu,THIRUVARUR,2003,Whole Year,Ribed Guard,4.0,0.0
9725,Tamil Nadu,THIRUVARUR,2003,Whole Year,Snak Guard,6.0,0.0
9726,Tamil Nadu,THIRUVARUR,2003,Whole Year,Sugarcane,1765.0,179462.0
9727,Tamil Nadu,THIRUVARUR,2003,Whole Year,Sweet potato,2.0,29.0
9728,Tamil Nadu,THIRUVARUR,2003,Whole Year,Tapioca,136.0,4582.0
9729,Tamil Nadu,THIRUVARUR,2003,Whole Year,Tomato,1.0,10.0
9730,Tamil Nadu,THIRUVARUR,2003,Whole Year,Turmeric,6.0,25.0
9731,Tamil Nadu,THIRUVARUR,2004,Kharif,Arhar/Tur,1.0,1.0
9732,Tamil Nadu,THIRUVARUR,2004,Kharif,Castor seed,1.0,841.0
9733,Tamil Nadu,THIRUVARUR,2004,Kharif,Cotton(lint),3035.0,4245.0
9734,Tamil Nadu,THIRUVARUR,2004,Kharif,Groundnut,1160.0,2892.0
9735,Tamil Nadu,THIRUVARUR,2004,Kharif,Maize,9.0,27.0
9736,Tamil Nadu,THIRUVARUR,2004,Kharif,Moong(Green Gram),27053.0,6851.0
9737,Tamil Nadu,THIRUVARUR,2004,Kharif,Other Kharif pulses,4.0,1.0
9738,Tamil Nadu,THIRUVARUR,2004,Kharif,Ragi,4.0,9.0
9739,Tamil Nadu,THIRUVARUR,2004,Kharif,Rice,148608.0,239805.0
9740,Tamil Nadu,THIRUVARUR,2004,Kharif,Sesamum,1106.0,315.0
9741,Tamil Nadu,THIRUVARUR,2004,Kharif,Sunflower,104.0,111.0
9742,Tamil Nadu,THIRUVARUR,2004,Kharif,Urad,39341.0,10235.0
9743,Tamil Nadu,THIRUVARUR,2004,Whole Year,Arecanut,5.0,7.0
9744,Tamil Nadu,THIRUVARUR,2004,Whole Year,Banana,346.0,14697.0
9745,Tamil Nadu,THIRUVARUR,2004,Whole Year,Cashewnut,16.0,6.0
9746,Tamil Nadu,THIRUVARUR,2004,Whole Year,Coconut,4921.0,47400.0
9747,Tamil Nadu,THIRUVARUR,2004,Whole Year,Coriander,1.0,841.0
9748,Tamil Nadu,THIRUVARUR,2004,Whole Year,Dry chillies,22.0,15.0
9749,Tamil Nadu,THIRUVARUR,2004,Whole Year,Onion,1.0,10.0
9750,Tamil Nadu,THIRUVARUR,2004,Whole Year,Sugarcane,1834.0,201877.0
9751,Tamil Nadu,THIRUVARUR,2004,Whole Year,Sweet potato,2.0,30.0
9752,Tamil Nadu,THIRUVARUR,2004,Whole Year,Tapioca,67.0,2765.0
9753,Tamil Nadu,THIRUVARUR,2004,Whole Year,Turmeric,4.0,22.0
9754,Tamil Nadu,THIRUVARUR,2005,Kharif,Castor seed,1.0,841.0
9755,Tamil Nadu,THIRUVARUR,2005,Kharif,Cotton(lint),1431.0,1207.0
9756,Tamil Nadu,THIRUVARUR,2005,Kharif,Groundnut,1847.0,4841.0
9757,Tamil Nadu,THIRUVARUR,2005,Kharif,Maize,18.0,841.0
9758,Tamil Nadu,THIRUVARUR,2005,Kharif,Moong(Green Gram),24214.0,3355.0
9759,Tamil Nadu,THIRUVARUR,2005,Kharif,Ragi,2.0,4.0
9760,Tamil Nadu,THIRUVARUR,2005,Kharif,Rice,156098.0,243450.0
9761,Tamil Nadu,THIRUVARUR,2005,Kharif,Sannhamp,1.0,841.0
9762,Tamil Nadu,THIRUVARUR,2005,Kharif,Sesamum,2314.0,900.0
9763,Tamil Nadu,THIRUVARUR,2005,Kharif,Small millets,2.0,2.0
9764,Tamil Nadu,THIRUVARUR,2005,Kharif,Sunflower,2.0,2.0
9765,Tamil Nadu,THIRUVARUR,2005,Kharif,Urad,41090.0,8257.0
9766,Tamil Nadu,THIRUVARUR,2005,Whole Year,Arecanut,6.0,5.0
9767,Tamil Nadu,THIRUVARUR,2005,Whole Year,Banana,420.0,20624.0
9768,Tamil Nadu,THIRUVARUR,2005,Whole Year,Cashewnut,5.0,2.0
9769,Tamil Nadu,THIRUVARUR,2005,Whole Year,Coconut,5371.0,559.0
9770,Tamil Nadu,THIRUVARUR,2005,Whole Year,Coriander,1.0,841.0
9771,Tamil Nadu,THIRUVARUR,2005,Whole Year,Dry chillies,7.0,5.0
9772,Tamil Nadu,THIRUVARUR,2005,Whole Year,Sugarcane,3683.0,385581.0
9773,Tamil Nadu,THIRUVARUR,2005,Whole Year,Sweet potato,5.0,104.0
9774,Tamil Nadu,THIRUVARUR,2005,Whole Year,Tapioca,140.0,5350.0
9775,Tamil Nadu,THIRUVARUR,2005,Whole Year,Turmeric,5.0,28.0
9776,Tamil Nadu,THIRUVARUR,2006,Kharif,Rice,176900.0,586375.0
9777,Tamil Nadu,THIRUVARUR,2006,Whole Year,Arecanut,5.0,7.0
9778,Tamil Nadu,THIRUVARUR,2006,Whole Year,Banana,367.0,19665.0
9779,Tamil Nadu,THIRUVARUR,2006,Whole Year,Cashewnut,5.0,2.0
9780,Tamil Nadu,THIRUVARUR,2006,Whole Year,Coconut,5377.0,1099.0
9781,Tamil Nadu,THIRUVARUR,2006,Whole Year,Cotton(lint),564.0,814.0
9782,Tamil Nadu,THIRUVARUR,2006,Whole Year,Dry chillies,7.0,5.0
9783,Tamil Nadu,THIRUVARUR,2006,Whole Year,Groundnut,2293.0,5844.0
9784,Tamil Nadu,THIRUVARUR,2006,Whole Year,Moong(Green Gram),30918.0,12061.0
9785,Tamil Nadu,THIRUVARUR,2006,Whole Year,Sesamum,1855.0,1330.0
9786,Tamil Nadu,THIRUVARUR,2006,Whole Year,Sugarcane,2853.0,350333.0
9787,Tamil Nadu,THIRUVARUR,2006,Whole Year,Sweet potato,3.0,50.0
9788,Tamil Nadu,THIRUVARUR,2006,Whole Year,Tapioca,42.0,1695.0
9789,Tamil Nadu,THIRUVARUR,2006,Whole Year,Turmeric,4.0,23.0
9790,Tamil Nadu,THIRUVARUR,2006,Whole Year,Urad,51575.0,22434.0
9791,Tamil Nadu,THIRUVARUR,2007,Kharif,Rice,151629.0,311306.0
9792,Tamil Nadu,THIRUVARUR,2007,Whole Year,Arecanut,4.0,8.0
9793,Tamil Nadu,THIRUVARUR,2007,Whole Year,Banana,469.0,22390.0
9794,Tamil Nadu,THIRUVARUR,2007,Whole Year,Cashewnut,3.0,2.0
9795,Tamil Nadu,THIRUVARUR,2007,Whole Year,Coconut,5374.0,1263.0
9796,Tamil Nadu,THIRUVARUR,2007,Whole Year,Cotton(lint),982.0,1581.0
9797,Tamil Nadu,THIRUVARUR,2007,Whole Year,Dry chillies,9.0,5.0
9798,Tamil Nadu,THIRUVARUR,2007,Whole Year,Groundnut,7888.0,17349.0
9799,Tamil Nadu,THIRUVARUR,2007,Whole Year,Jowar,6.0,9.0
9800,Tamil Nadu,THIRUVARUR,2007,Whole Year,Maize,6.0,32.0
9801,Tamil Nadu,THIRUVARUR,2007,Whole Year,Moong(Green Gram),36329.0,4910.0
9802,Tamil Nadu,THIRUVARUR,2007,Whole Year,Sesamum,2774.0,1504.0
9803,Tamil Nadu,THIRUVARUR,2007,Whole Year,Sugarcane,2281.0,245295.0
9804,Tamil Nadu,THIRUVARUR,2007,Whole Year,Sunflower,5.0,8.0
9805,Tamil Nadu,THIRUVARUR,2007,Whole Year,Tapioca,207.0,8736.0
9806,Tamil Nadu,THIRUVARUR,2007,Whole Year,Turmeric,4.0,21.0
9807,Tamil Nadu,THIRUVARUR,2007,Whole Year,Urad,53718.0,11132.0
9808,Tamil Nadu,THIRUVARUR,2008,Kharif,Rice,178040.0,206611.0
9809,Tamil Nadu,THIRUVARUR,2008,Kharif,Small millets,1.0,841.0
9810,Tamil Nadu,THIRUVARUR,2008,Whole Year,Arecanut,4.0,8.0
9811,Tamil Nadu,THIRUVARUR,2008,Whole Year,Banana,402.0,17870.0
9812,Tamil Nadu,THIRUVARUR,2008,Whole Year,Cashewnut,3.0,2.0
9813,Tamil Nadu,THIRUVARUR,2008,Whole Year,Coconut,5366.0,953000.0
9814,Tamil Nadu,THIRUVARUR,2008,Whole Year,Cotton(lint),493.0,1054.0
9815,Tamil Nadu,THIRUVARUR,2008,Whole Year,Dry chillies,11.0,7.0
9816,Tamil Nadu,THIRUVARUR,2008,Whole Year,Groundnut,1223.0,2457.0
9817,Tamil Nadu,THIRUVARUR,2008,Whole Year,Maize,1.0,6.0
9818,Tamil Nadu,THIRUVARUR,2008,Whole Year,Moong(Green Gram),30838.0,1952.0
9819,Tamil Nadu,THIRUVARUR,2008,Whole Year,Sesamum,1026.0,369.0
9820,Tamil Nadu,THIRUVARUR,2008,Whole Year,Sugarcane,2370.0,251727.0
9821,Tamil Nadu,THIRUVARUR,2008,Whole Year,Sunflower,1.0,1.0
9822,Tamil Nadu,THIRUVARUR,2008,Whole Year,Tapioca,227.0,8279.0
9823,Tamil Nadu,THIRUVARUR,2008,Whole Year,Turmeric,4.0,12.0
9824,Tamil Nadu,THIRUVARUR,2008,Whole Year,Urad,41360.0,10290.0
9825,Tamil Nadu,THIRUVARUR,2009,Kharif,Rice,166252.0,483125.0
9826,Tamil Nadu,THIRUVARUR,2009,Whole Year,Arecanut,2.0,4.0
9827,Tamil Nadu,THIRUVARUR,2009,Whole Year,Banana,382.0,16425.0
9828,Tamil Nadu,THIRUVARUR,2009,Whole Year,Cashewnut,3.0,2.0
9829,Tamil Nadu,THIRUVARUR,2009,Whole Year,Coconut,5314.0,76900.0
9830,Tamil Nadu,THIRUVARUR,2009,Whole Year,Cotton(lint),469.0,996.0
9831,Tamil Nadu,THIRUVARUR,2009,Whole Year,Dry chillies,8.0,4.0
9832,Tamil Nadu,THIRUVARUR,2009,Whole Year,Groundnut,1880.0,6832.0
9833,Tamil Nadu,THIRUVARUR,2009,Whole Year,Moong(Green Gram),34789.0,9959.0
9834,Tamil Nadu,THIRUVARUR,2009,Whole Year,Sesamum,1420.0,367.0
9835,Tamil Nadu,THIRUVARUR,2009,Whole Year,Sugarcane,1695.0,171958.0
9836,Tamil Nadu,THIRUVARUR,2009,Whole Year,Tapioca,212.0,7307.0
9837,Tamil Nadu,THIRUVARUR,2009,Whole Year,Turmeric,2.0,10.0
9838,Tamil Nadu,THIRUVARUR,2009,Whole Year,Urad,44181.0,15351.0
9839,Tamil Nadu,THIRUVARUR,2010,Kharif,Cotton(lint),880.0,2495.0
9840,Tamil Nadu,THIRUVARUR,2010,Kharif,Groundnut,1892.0,9537.0
9841,Tamil Nadu,THIRUVARUR,2010,Kharif,Moong(Green Gram),37662.0,8960.0
9842,Tamil Nadu,THIRUVARUR,2010,Kharif,Rice,160237.0,285589.0
9843,Tamil Nadu,THIRUVARUR,2010,Kharif,Urad,56051.0,12540.0
9844,Tamil Nadu,THIRUVARUR,2010,Whole Year,Sugarcane,846.0,91711.0
9845,Tamil Nadu,THIRUVARUR,2011,Kharif,Groundnut,20.0,44.0
9846,Tamil Nadu,THIRUVARUR,2011,Kharif,Rice,186307.0,789997.0
9847,Tamil Nadu,THIRUVARUR,2011,Rabi,Cotton(lint),1254.0,4615.0
9848,Tamil Nadu,THIRUVARUR,2011,Rabi,Groundnut,4073.0,22996.0
9849,Tamil Nadu,THIRUVARUR,2011,Rabi,Maize,3.0,20.0
9850,Tamil Nadu,THIRUVARUR,2011,Whole Year,Arecanut,2.0,5.0
9851,Tamil Nadu,THIRUVARUR,2011,Whole Year,Banana,422.0,18439.0
9852,Tamil Nadu,THIRUVARUR,2011,Whole Year,Cashewnut,3.0,1.0
9853,Tamil Nadu,THIRUVARUR,2011,Whole Year,Coconut,4916.0,106300000.0
9854,Tamil Nadu,THIRUVARUR,2011,Whole Year,Dry chillies,15.0,7.0
9855,Tamil Nadu,THIRUVARUR,2011,Whole Year,Moong(Green Gram),35761.0,11460.0
9856,Tamil Nadu,THIRUVARUR,2011,Whole Year,Onion,1.0,13.0
9857,Tamil Nadu,THIRUVARUR,2011,Whole Year,Sugarcane,548.0,61667.0
9858,Tamil Nadu,THIRUVARUR,2011,Whole Year,Tapioca,125.0,4708.0
9859,Tamil Nadu,THIRUVARUR,2011,Whole Year,Turmeric,8.0,44.0
9860,Tamil Nadu,THIRUVARUR,2011,Whole Year,Urad,44262.0,19100.0
9861,Tamil Nadu,THIRUVARUR,2012,Kharif,Arhar/Tur,10.0,8.0
9862,Tamil Nadu,THIRUVARUR,2012,Kharif,Cotton(lint),1320.0,2417.0
9863,Tamil Nadu,THIRUVARUR,2012,Kharif,Groundnut,3334.0,10729.0
9864,Tamil Nadu,THIRUVARUR,2012,Kharif,Moong(Green Gram),11621.0,5340.0
9865,Tamil Nadu,THIRUVARUR,2012,Kharif,Rice,158904.0,192843.0
9866,Tamil Nadu,THIRUVARUR,2012,Kharif,Urad,13153.0,6765.0
9867,Tamil Nadu,THIRUVARUR,2012,Whole Year,Sugarcane,593.0,57898.0
9868,Tamil Nadu,THIRUVARUR,2013,Kharif,Rice,174366.0,820538.0
9869,Tamil Nadu,THIRUVARUR,2013,Kharif,Urad,580.0,487.0
9870,Tamil Nadu,THIRUVARUR,2013,Rabi,Cotton(lint),3676.0,9189.0
9871,Tamil Nadu,THIRUVARUR,2013,Rabi,Groundnut,3394.0,17733.0
9872,Tamil Nadu,THIRUVARUR,2013,Rabi,Jowar,1.0,2.0
9873,Tamil Nadu,THIRUVARUR,2013,Rabi,Maize,1.0,5.0
9874,Tamil Nadu,THIRUVARUR,2013,Rabi,Moong(Green Gram),52575.0,56184.0
9875,Tamil Nadu,THIRUVARUR,2013,Rabi,Urad,58178.0,60610.0
9876,Tamil Nadu,THIRUVARUR,2013,Whole Year,Arecanut,2.0,3.0
9877,Tamil Nadu,THIRUVARUR,2013,Whole Year,Arhar/Tur,2.0,2.0
9878,Tamil Nadu,THIRUVARUR,2013,Whole Year,Banana,359.0,14911.0
9879,Tamil Nadu,THIRUVARUR,2013,Whole Year,Cashewnut,3.0,1.0
9880,Tamil Nadu,THIRUVARUR,2013,Whole Year,Coconut,4787.0,68500000.0
9881,Tamil Nadu,THIRUVARUR,2013,Whole Year,Dry chillies,8.0,2.0
9882,Tamil Nadu,THIRUVARUR,2013,Whole Year,Sugarcane,503.0,52098.0
9883,Tamil Nadu,THIRUVARUR,2013,Whole Year,Tapioca,152.0,4548.0
9884,Tamil Nadu,TIRUCHIRAPPALLI,1997,Kharif,Banana,11005.0,392293.0
9885,Tamil Nadu,TIRUCHIRAPPALLI,1997,Kharif,Horse-gram,1034.0,530.0
9886,Tamil Nadu,TIRUCHIRAPPALLI,1997,Kharif,Onion,2821.0,22770.0
9887,Tamil Nadu,TIRUCHIRAPPALLI,1997,Kharif,Sesamum,932.0,670.0
9888,Tamil Nadu,TIRUCHIRAPPALLI,1997,Kharif,Small millets,1434.0,1370.0
9889,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Arhar/Tur,1659.0,750.0
9890,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Bajra,5020.0,4800.0
9891,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Banana,8909.0,564660.0
9892,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Cashewnut,718.0,120.0
9893,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Castor seed,430.0,140.0
9894,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Coriander,2358.0,540.0
9895,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Cotton(lint),10825.0,22580.0
9896,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Dry chillies,2456.0,1620.0
9897,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Gram,77.0,50.0
9898,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Groundnut,14274.0,20130.0
9899,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Jowar,39415.0,39930.0
9900,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Maize,6.0,10.0
9901,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Moong(Green Gram),598.0,210.0
9902,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Pulses total,6503.0,2690.0
9903,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Ragi,194.0,370.0
9904,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Rice,67730.0,223530.0
9905,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Small millets,160.0,10.0
9906,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Sugarcane,4315.0,5806000.0
9907,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Sunflower,3947.0,3520.0
9908,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Sweet potato,56.0,1030.0
9909,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Tapioca,5257.0,225530.0
9910,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Total foodgrain,120323.0,272710.0
9911,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Turmeric,67.0,540.0
9912,Tamil Nadu,TIRUCHIRAPPALLI,1997,Whole Year,Urad,2154.0,1000.0
9913,Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Arhar/Tur,5705.0,2482.0
9914,Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Bajra,8426.0,13652.0
9915,Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Cotton(lint),7328.0,13047.0
9916,Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Groundnut,31029.0,55803.0
9917,Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Horse-gram,1896.0,950.0
9918,Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Jowar,53154.0,50923.0
9919,Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Maize,34.0,40.0
9920,Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Mesta,100.0,467.0
9921,Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Moong(Green Gram),3618.0,1726.0
9922,Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Pulses total,29957.0,13550.0
9923,Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Ragi,238.0,528.0
9924,Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Rice,70659.0,244008.0
9925,Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Sesamum,9535.0,5364.0
9926,Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Small millets,1200.0,800.0
9927,Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Sunflower,2428.0,3353.0
9928,Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Total foodgrain,165476.0,32667.0
9929,Tamil Nadu,TIRUCHIRAPPALLI,1998,Kharif,Urad,16386.0,8013.0
9930,Tamil Nadu,TIRUCHIRAPPALLI,1998,Rabi,Gram,38.0,27.0
9931,Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Banana,13372.0,847531.0
9932,Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Black pepper,4.0,1.0
9933,Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Cashewnut,776.0,158.0
9934,Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Castor seed,1724.0,479.0
9935,Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Coriander,4760.0,1069.0
9936,Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Dry chillies,2330.0,1533.0
9937,Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Onion,3582.0,27316.0
9938,Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Sugarcane,13204.0,1899500.0
9939,Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Sweet potato,152.0,2731.0
9940,Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Tapioca,5482.0,235183.0
9941,Tamil Nadu,TIRUCHIRAPPALLI,1998,Whole Year,Turmeric,131.0,1062.0
9942,Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Arhar/Tur,3525.0,1740.0
9943,Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Bajra,7247.0,6835.0
9944,Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Castor seed,1237.0,419.0
9945,Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Cotton(lint),5698.0,9562.0
9946,Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Groundnut,26249.0,38672.0
9947,Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Horse-gram,1983.0,841.0
9948,Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Jowar,59485.0,42088.0
9949,Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Korra,188.0,137.0
9950,Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Maize,333.0,399.0
9951,Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Mesta,35.0,163.0
9952,Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Moong(Green Gram),3268.0,1775.0
9953,Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Ragi,705.0,812.0
9954,Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Rice,75636.0,309928.0
9955,Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Sesamum,8772.0,6005.0
9956,Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Sunflower,3157.0,3350.0
9957,Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Urad,18517.0,9592.0
9958,Tamil Nadu,TIRUCHIRAPPALLI,1999,Kharif,Varagu,3707.0,5270.0
9959,Tamil Nadu,TIRUCHIRAPPALLI,1999,Rabi,Gram,135.0,85.0
9960,Tamil Nadu,TIRUCHIRAPPALLI,1999,Rabi,Samai,559.0,411.0
9961,Tamil Nadu,TIRUCHIRAPPALLI,1999,Whole Year,Banana,11005.0,392293.0
9962,Tamil Nadu,TIRUCHIRAPPALLI,1999,Whole Year,Cashewnut,892.0,261.0
9963,Tamil Nadu,TIRUCHIRAPPALLI,1999,Whole Year,Coriander,1164.0,271.0
9964,Tamil Nadu,TIRUCHIRAPPALLI,1999,Whole Year,Dry chillies,3335.0,1644.0
9965,Tamil Nadu,TIRUCHIRAPPALLI,1999,Whole Year,Guar seed,6241.0,67957.0
9966,Tamil Nadu,TIRUCHIRAPPALLI,1999,Whole Year,Onion,2821.0,22770.0
9967,Tamil Nadu,TIRUCHIRAPPALLI,1999,Whole Year,Sugarcane,6241.0,698801.0
9968,Tamil Nadu,TIRUCHIRAPPALLI,1999,Whole Year,Sweet potato,47.0,570.0
9969,Tamil Nadu,TIRUCHIRAPPALLI,1999,Whole Year,Tapioca,4155.0,176513.0
9970,Tamil Nadu,TIRUCHIRAPPALLI,1999,Whole Year,Turmeric,205.0,1217.0
9971,Tamil Nadu,TIRUCHIRAPPALLI,2000,Kharif,Arhar/Tur,3523.0,1739.0
9972,Tamil Nadu,TIRUCHIRAPPALLI,2000,Kharif,Bajra,7087.0,8326.0
9973,Tamil Nadu,TIRUCHIRAPPALLI,2000,Kharif,Castor seed,1553.0,526.0
9974,Tamil Nadu,TIRUCHIRAPPALLI,2000,Kharif,Cotton(lint),7083.0,12300.0
9975,Tamil Nadu,TIRUCHIRAPPALLI,2000,Kharif,Groundnut,27074.0,39109.0
9976,Tamil Nadu,TIRUCHIRAPPALLI,2000,Kharif,Horse-gram,1915.0,824.0
9977,Tamil Nadu,TIRUCHIRAPPALLI,2000,Kharif,Jowar,49749.0,36670.0
9978,Tamil Nadu,TIRUCHIRAPPALLI,2000,Kharif,Maize,1265.0,1516.0
